plate_num,can_be_solved
425-2,False
425-3,False
425-4,False
425-5,False
425-6,False
425-7,False
425-8,False
425-9,False
426-0,False
426-1,False
426-2,False
426-3,False
426-4,False
426-5,False
426-6,False
426-7,False
426-8,False
426-9,False
427-0,False
427-1,False
427-2,False
427-3,False
427-4,False
427-5,False
427-6,False
427-7,False
427-8,False
427-9,False
428-0,False
428-1,False
428-2,False
428-3,False
428-4,False
428-5,False
428-6,False
428-7,False
428-8,False
428-9,False
429-0,False
429-1,False
429-2,False
429-3,False
429-4,False
429-5,False
429-6,False
429-7,False
429-8,False
429-9,False
430-0,False
430-1,False
430-2,False
430-3,False
430-4,False
430-4,True
430-5,False
430-6,False
430-7,False
430-8,False
430-9,False
431-0,False
431-1,False
431-2,False
431-3,False
431-4,False
431-4,True
431-5,False
431-6,False
431-7,False
431-8,False
431-9,False
432-0,False
432-1,False
432-2,False
432-2,True
432-3,False
432-3,True
432-4,False
432-5,False
432-6,True
432-6,False
432-7,False
432-8,False
432-8,True
432-9,False
432-9,True
433-0,False
433-0,True
433-1,False
433-2,True
433-2,False
433-3,False
433-3,True
433-4,False
433-5,False
433-5,True
433-6,False
433-7,False
433-8,False
433-9,False
434-0,False
434-1,False
434-2,False
434-3,False
434-4,False
434-5,False
434-6,False
434-6,True
434-7,False
434-8,False
434-9,False
435-0,False
435-1,False
435-2,False
435-3,False
435-4,False
435-5,False
435-6,False
435-7,False
435-8,False
435-9,False
436-0,False
436-1,False
436-2,False
436-3,False
436-4,False
436-5,False
436-6,False
436-7,False
436-8,False
436-9,False
437-0,False
437-1,False
437-2,False
437-3,False
437-4,False
437-5,False
437-6,False
437-7,False
437-8,False
437-9,False
438-0,False
438-1,False
438-2,False
438-3,False
438-4,False
438-5,False
438-6,False
438-7,False
438-8,False
438-9,False
439-0,False
439-1,False
439-2,False
439-3,False
439-4,False
439-5,False
439-6,False
439-7,False
439-8,False
439-9,False
440-0,False
440-0,True
440-1,True
440-1,False
440-2,False
440-3,False
440-4,False
440-5,False
440-6,False
440-7,False
440-8,False
440-9,False
441-0,False
441-0,True
441-1,False
441-1,True
441-2,False
441-3,False
441-4,False
441-5,False
441-6,False
441-7,False
441-8,False
441-9,False
442-0,False
442-0,True
442-1,False
442-2,False
442-2,True
442-3,False
442-4,False
442-5,False
442-6,False
442-7,False
442-8,False
442-9,False
443-0,False
443-0,True
443-1,False
443-2,False
443-3,False
443-4,False
443-5,False
443-6,False
443-6,True
443-7,False
443-8,False
443-8,True
443-9,False
444-0,False
444-0,True
444-1,False
444-2,False
444-2,True
444-3,False
444-4,False
444-5,False
444-6,False
444-7,False
444-8,False
444-9,False
445-0,False
445-0,True
445-1,False
445-2,False
445-3,False
445-4,False
445-5,False
445-6,False
445-7,False
445-8,False
445-9,False
446-0,False
446-0,True
446-1,False
446-2,False
446-3,False
446-4,False
446-5,False
446-6,False
446-7,False
446-8,False
446-9,False
447-0,False
447-0,True
447-1,False
447-2,False
447-3,False
447-4,False
447-5,False
447-6,False
447-7,False
447-8,False
447-9,False
448-0,False
448-0,True
448-1,False
448-2,False
448-3,False
448-4,False
448-5,False
448-6,False
448-7,False
448-8,False
448-9,False
449-0,False
449-0,True
449-1,False
449-2,False
449-3,False
449-4,False
449-5,False
449-6,False
449-7,False
449-8,False
449-9,False
450-0,False
450-1,False
450-2,False
450-3,False
450-4,False
450-5,False
450-6,False
450-7,False
450-8,False
450-9,False
451-0,False
451-1,False
451-2,False
451-3,False
451-4,False
451-5,False
451-6,False
451-7,False
451-8,False
451-9,False
452-0,False
452-1,False
452-2,False
452-3,False
452-4,False
452-5,False
452-6,False
452-7,False
452-8,False
452-9,False
453-0,False
453-1,False
453-2,False
453-3,False
453-4,False
453-5,False
453-6,False
453-7,False
453-8,False
453-9,False
454-0,False
454-1,False
454-2,False
454-3,False
454-4,False
454-5,False
454-6,False
454-6,True
454-7,False
454-8,False
454-9,False
455-0,False
455-0,True
455-1,False
455-2,False
455-3,False
455-4,False
455-5,False
455-6,False
455-7,False
455-8,False
455-9,False
456-0,False
456-1,False
456-2,False
456-3,False
456-4,False
456-4,True
456-5,False
456-6,False
456-7,False
456-8,False
456-9,False
457-0,False
457-1,False
457-2,False
457-3,False
457-4,False
457-5,False
457-6,False
457-7,False
457-8,False
457-9,False
458-0,False
458-1,False
458-2,False
458-3,False
458-4,False
458-5,False
458-6,False
458-7,False
458-8,False
458-9,False
459-0,False
459-1,False
459-2,False
459-3,False
459-4,False
459-5,False
459-6,False
459-7,False
459-8,False
459-9,False
460-0,False
460-1,False
460-2,False
460-3,False
460-4,False
460-5,False
460-6,False
460-7,False
460-8,False
460-9,False
461-0,False
461-1,False
461-2,False
461-3,False
461-4,False
461-5,False
461-6,False
461-7,False
461-8,False
461-9,False
462-0,False
462-1,False
462-2,False
462-3,False
462-4,False
462-5,False
462-6,False
462-7,False
462-8,False
462-9,False
463-0,False
463-1,False
463-2,False
463-3,False
463-4,False
463-5,False
463-6,False
463-7,False
463-8,False
463-9,False
464-0,False
464-1,False
464-2,False
464-3,False
464-4,False
464-5,False
464-6,False
464-7,False
464-8,False
464-9,False
465-0,False
465-1,False
465-2,False
465-3,False
465-4,False
465-4,True
465-5,False
465-6,False
465-7,False
465-8,False
465-9,False
466-0,False
466-0,True
466-1,False
466-2,False
466-3,False
466-4,False
466-5,False
466-6,False
466-7,False
466-8,False
466-9,False
467-0,False
467-1,False
467-2,False
467-3,False
467-4,False
467-5,False
467-6,False
467-7,False
467-8,False
467-9,False
468-0,False
468-1,False
468-2,False
468-3,False
468-4,False
468-5,False
468-6,False
468-7,False
468-8,False
468-9,False
469-0,False
469-1,False
469-2,False
469-3,False
469-4,False
469-5,False
469-6,False
469-7,False
469-8,False
469-9,False
470-0,False
470-1,False
470-2,False
470-3,False
470-4,False
470-5,False
470-6,False
470-7,False
470-8,False
470-9,False
471-0,False
471-1,False
471-2,False
471-3,False
471-4,False
471-5,False
471-6,False
471-7,False
471-8,False
471-9,False
472-0,False
472-1,False
472-2,False
472-3,False
472-4,False
472-5,False
472-6,False
472-7,False
472-8,False
472-9,False
473-0,False
473-1,False
473-2,False
473-3,False
473-4,False
473-5,False
473-6,False
473-7,False
473-8,False
473-9,False
474-0,False
474-1,False
474-2,False
474-3,False
474-4,False
474-5,False
474-6,False
474-7,False
474-8,False
474-9,False
475-0,False
475-1,False
475-2,False
475-3,False
475-4,False
475-5,False
475-6,False
475-7,False
475-8,False
475-9,False
476-0,False
476-1,False
476-2,False
476-3,False
476-4,False
476-5,False
476-6,False
476-7,False
476-8,False
476-9,False
477-0,False
477-0,True
477-1,False
477-2,False
477-3,False
477-4,False
477-5,False
477-6,False
477-7,False
477-8,False
477-9,False
478-0,False
478-1,False
478-2,False
478-3,False
478-3,True
478-4,False
478-5,False
478-6,False
478-7,False
478-8,False
478-9,False
479-0,False
479-1,False
479-2,False
479-3,False
479-4,False
479-5,False
479-6,False
479-7,False
479-8,False
479-9,False
480-0,False
480-1,False
480-2,False
480-3,False
480-4,False
480-5,False
480-6,False
480-7,False
480-8,False
480-9,False
481-0,False
481-1,False
481-2,False
481-3,False
481-4,False
481-5,False
481-6,False
481-7,False
481-8,False
481-9,False
482-0,False
482-1,False
482-2,False
482-3,False
482-4,False
482-5,False
482-6,False
482-7,False
482-8,False
482-9,False
483-0,False
483-1,False
483-2,False
483-3,False
483-4,False
483-5,False
483-6,False
483-7,False
483-8,False
483-9,False
484-0,False
484-1,False
484-2,False
484-3,False
484-4,False
484-5,False
484-6,False
484-7,False
484-8,False
484-9,False
485-0,False
485-1,False
485-2,False
485-3,False
485-4,False
485-5,False
485-6,False
485-7,False
485-8,False
485-9,False
486-0,False
486-1,False
486-2,False
486-3,False
486-4,False
486-5,False
486-6,False
486-7,False
486-8,False
486-9,False
487-0,False
487-1,False
487-2,False
487-3,False
487-4,False
487-5,False
487-6,False
487-7,False
487-8,False
487-9,False
488-0,False
488-0,True
488-1,False
488-2,False
488-3,False
488-4,False
488-5,False
488-6,False
488-7,False
488-8,False
488-9,False
489-0,False
489-1,False
489-2,False
489-3,False
489-4,False
489-5,False
489-6,False
489-7,False
489-8,False
489-9,False
490-0,False
490-1,False
490-2,False
490-3,False
490-4,False
490-5,False
490-6,False
490-7,False
490-8,False
490-9,False
491-0,False
491-1,False
491-2,False
491-3,False
491-4,False
491-5,False
491-6,False
491-7,False
491-8,False
491-9,False
492-0,False
492-1,False
492-2,False
492-3,False
492-4,False
492-5,False
492-6,False
492-7,False
492-8,False
492-9,False
493-0,False
493-1,False
493-2,False
493-3,False
493-4,False
493-5,False
493-6,False
493-7,False
493-8,False
493-9,False
494-0,False
494-1,False
494-2,False
494-3,False
494-4,False
494-5,False
494-6,False
494-7,False
494-8,False
494-9,False
495-0,False
495-1,False
495-2,False
495-3,False
495-4,False
495-5,False
495-6,False
495-7,False
495-8,False
495-9,False
496-0,False
496-1,False
496-2,False
496-3,False
496-4,False
496-5,False
496-6,False
496-7,False
496-8,False
496-9,False
497-0,False
497-1,False
497-2,False
497-3,False
497-4,False
497-5,False
497-6,False
497-7,False
497-8,False
497-9,False
498-0,False
498-1,False
498-2,False
498-3,False
498-4,False
498-5,False
498-6,False
498-7,False
498-8,False
498-9,False
499-0,False
499-0,True
499-1,False
499-2,False
499-3,False
499-4,False
499-5,False
499-6,False
499-7,False
499-8,False
499-9,False
500-0,False
500-0,True
500-1,False
500-2,False
500-3,False
500-4,False
500-5,False
500-6,False
500-7,False
500-8,False
500-9,False
501-0,True
501-0,False
501-1,False
501-2,False
501-3,False
501-4,False
501-5,False
501-6,False
501-7,False
501-8,False
501-9,False
502-0,False
502-1,False
502-2,False
502-3,False
502-4,False
502-5,False
502-6,False
502-7,False
502-8,False
502-9,False
503-0,False
503-1,False
503-2,False
503-3,False
503-4,False
503-5,False
503-6,False
503-7,False
503-8,False
503-9,False
504-0,False
504-1,False
504-2,False
504-3,False
504-4,False
504-5,False
504-5,True
504-6,False
504-7,False
504-8,False
504-9,False
505-0,False
505-1,False
505-1,True
505-2,False
505-3,False
505-4,False
505-5,False
505-6,False
505-7,False
505-8,False
505-9,False
506-0,False
506-1,False
506-2,False
506-3,False
506-4,False
506-5,False
506-6,False
506-7,False
506-8,False
506-9,False
507-0,False
507-1,False
507-2,False
507-3,False
507-4,False
507-5,False
507-6,False
507-7,False
507-8,False
507-9,False
508-0,False
508-1,False
508-2,False
508-3,False
508-4,False
508-5,False
508-6,False
508-7,False
508-8,False
508-9,False
509-0,False
509-1,False
509-2,False
509-3,False
509-4,False
509-5,False
509-6,False
509-7,False
509-8,False
509-9,False
510-0,False
510-0,True
510-1,False
510-2,False
510-3,False
510-4,False
510-5,False
510-6,False
510-7,False
510-8,False
510-9,False
511-0,False
511-0,True
511-1,False
511-2,False
511-3,False
511-4,False
511-5,False
511-6,False
511-7,False
511-8,False
511-9,False
512-0,False
512-1,False
512-2,False
512-3,False
512-4,False
512-5,False
512-6,False
512-7,False
512-8,False
512-9,False
513-0,False
513-1,False
513-2,False
513-3,False
513-4,False
513-5,False
513-6,False
513-7,False
513-8,False
513-9,False
514-0,False
514-1,False
514-2,False
514-3,False
514-4,False
514-5,False
514-5,True
514-6,False
514-7,False
514-8,False
514-9,False
515-0,False
515-1,True
515-1,False
515-2,False
515-3,False
515-4,False
515-5,False
515-6,False
515-7,False
515-8,False
515-9,False
516-0,False
516-1,False
516-2,False
516-3,False
516-4,False
516-5,False
516-6,False
516-7,False
516-8,False
516-9,False
517-0,False
517-1,False
517-2,False
517-3,False
517-4,False
517-5,False
517-6,False
517-7,False
517-8,False
517-9,False
518-0,False
518-1,False
518-2,False
518-3,False
518-4,False
518-5,False
518-6,False
518-7,False
518-8,False
518-9,False
519-0,False
519-1,False
519-2,False
519-3,False
519-4,False
519-5,False
519-6,False
519-7,False
519-8,False
519-9,False
520-0,False
520-1,False
520-2,False
520-3,False
520-4,False
520-5,False
520-6,False
520-7,False
520-8,False
520-9,False
521-0,False
521-1,False
521-2,False
521-3,False
521-4,False
521-5,False
521-6,False
521-7,False
521-8,False
521-9,False
522-0,True
522-0,False
522-1,False
522-2,False
522-3,False
522-4,False
522-5,False
522-6,False
522-7,False
522-8,False
522-9,False
523-0,False
523-1,False
523-2,False
523-3,False
523-4,False
523-5,False
523-6,False
523-7,False
523-8,False
523-9,False
524-0,False
524-1,False
524-2,False
524-3,False
524-4,False
524-5,False
524-6,False
524-7,False
524-8,False
524-9,False
525-0,False
525-1,False
525-2,True
525-2,False
525-3,False
525-4,False
525-5,False
525-6,False
525-7,False
525-8,False
525-9,False
526-0,False
526-1,False
526-2,False
526-3,False
526-4,False
526-5,False
526-6,False
526-7,False
526-8,False
526-9,False
527-0,False
527-1,False
527-2,False
527-3,False
527-4,False
527-5,False
527-6,False
527-7,False
527-8,False
527-9,False
528-0,False
528-1,False
528-2,False
528-3,False
528-4,False
528-5,False
528-6,False
528-7,False
528-8,False
528-9,False
529-0,False
529-1,False
529-2,False
529-3,False
529-4,False
529-5,False
529-6,False
529-7,False
529-8,False
529-9,False
530-0,False
530-1,False
530-2,False
530-3,False
530-4,False
530-5,False
530-6,False
530-7,False
530-8,False
530-9,False
531-0,False
531-1,False
531-2,False
531-3,False
531-4,False
531-5,False
531-6,False
531-7,False
531-8,False
531-9,False
532-0,False
532-1,False
532-2,False
532-3,False
532-4,False
532-5,False
532-6,False
532-7,False
532-8,False
532-9,False
533-0,False
533-0,True
533-1,False
533-2,False
533-3,False
533-4,False
533-5,False
533-6,False
533-7,False
533-8,False
533-9,False
534-0,False
534-1,False
534-2,False
534-3,False
534-4,False
534-4,True
534-5,False
534-6,False
534-7,False
534-8,False
534-9,False
535-0,False
535-1,False
535-2,False
535-3,False
535-4,False
535-5,False
535-6,False
535-6,True
535-7,False
535-8,False
535-9,False
536-0,False
536-1,False
536-1,True
536-2,False
536-3,False
536-4,False
536-5,False
536-6,False
536-7,False
536-8,False
536-9,False
537-0,False
537-1,False
537-2,False
537-3,False
537-4,False
537-5,False
537-6,False
537-7,False
537-8,False
537-9,False
538-0,False
538-1,False
538-2,False
538-3,False
538-4,False
538-5,False
538-6,False
538-7,False
538-8,False
538-9,False
539-0,False
539-1,False
539-2,False
539-3,False
539-4,False
539-5,False
539-6,False
539-7,False
539-8,False
539-9,False
540-0,False
540-1,False
540-2,False
540-3,False
540-4,False
540-5,False
540-5,True
540-6,False
540-7,False
540-8,False
540-9,False
541-0,False
541-1,False
541-2,False
541-3,False
541-4,False
541-5,False
541-5,True
541-6,False
541-7,False
541-8,False
541-9,False
542-0,False
542-1,False
542-2,False
542-3,False
542-4,False
542-5,False
542-6,False
542-7,False
542-8,False
542-9,False
543-0,False
543-1,False
543-2,False
543-3,False
543-4,True
543-4,False
543-5,False
543-6,False
543-7,False
543-8,False
543-9,False
544-0,True
544-0,False
544-1,False
544-2,False
544-3,False
544-4,False
544-4,True
544-5,False
544-6,False
544-6,True
544-7,False
544-8,False
544-9,False
545-0,False
545-1,False
545-2,False
545-3,False
545-4,False
545-5,False
545-6,False
545-7,False
545-8,False
545-9,False
546-0,False
546-1,False
546-2,False
546-3,False
546-4,False
546-4,True
546-5,False
546-6,False
546-7,False
546-8,False
546-9,False
547-0,False
547-1,False
547-2,False
547-3,False
547-4,False
547-5,False
547-6,False
547-7,False
547-8,False
547-9,False
548-0,False
548-1,False
548-2,False
548-3,False
548-4,False
548-5,False
548-6,False
548-7,False
548-8,False
548-9,False
549-0,False
549-1,False
549-2,False
549-3,False
549-4,False
549-5,False
549-6,False
549-7,False
549-8,False
549-9,False
550-0,False
550-0,True
550-1,False
550-1,True
550-2,False
550-3,False
550-4,False
550-5,False
550-6,False
550-7,False
550-8,False
550-9,False
551-0,False
551-0,True
551-1,False
551-1,True
551-2,False
551-3,False
551-4,False
551-5,False
551-6,False
551-7,False
551-8,False
551-9,False
552-0,False
552-0,True
552-1,False
552-2,True
552-2,False
552-3,False
552-4,False
552-5,False
552-6,False
552-7,False
552-8,False
552-9,False
553-0,False
553-0,True
553-1,False
553-2,False
553-3,False
553-4,False
553-5,False
553-6,False
553-6,True
553-7,False
553-8,False
553-9,False
554-0,True
554-0,False
554-1,False
554-2,False
554-3,False
554-4,False
554-5,False
554-6,False
554-7,False
554-8,False
554-9,False
555-0,False
555-0,True
555-1,False
555-2,False
555-2,True
555-3,False
555-4,False
555-5,False
555-6,False
555-7,False
555-8,False
555-9,False
556-0,False
556-0,True
556-1,False
556-2,False
556-3,False
556-4,False
556-5,False
556-6,False
556-7,False
556-8,False
556-9,False
557-0,True
557-0,False
557-1,False
557-2,False
557-3,False
557-4,False
557-5,False
557-6,False
557-7,False
557-8,False
557-9,False
558-0,False
558-0,True
558-1,False
558-2,False
558-3,False
558-4,False
558-5,False
558-6,False
558-7,False
558-8,False
558-9,False
559-0,False
559-0,True
559-1,False
559-2,False
559-3,False
559-4,False
559-5,False
559-6,False
559-7,False
559-8,False
559-9,False
560-0,False
560-1,False
560-2,False
560-3,False
560-4,False
560-5,False
560-6,False
560-7,False
560-8,False
560-9,False
561-0,False
561-1,False
561-2,False
561-3,False
561-4,False
561-5,False
561-6,False
561-7,False
561-8,False
561-9,False
562-0,False
562-1,False
562-2,False
562-3,False
562-4,False
562-5,False
562-6,False
562-7,False
562-8,False
562-9,False
563-0,False
563-1,False
563-1,True
563-2,False
563-3,False
563-4,False
563-5,False
563-6,False
563-7,False
563-8,False
563-9,False
564-0,False
564-1,False
564-2,False
564-3,False
564-4,True
564-4,False
564-5,False
564-6,False
564-7,False
564-8,False
564-9,False
565-0,False
565-1,False
565-2,False
565-3,False
565-4,False
565-5,False
565-6,False
565-7,False
565-7,True
565-8,False
565-9,False
566-0,False
566-0,True
566-1,False
566-2,False
566-3,False
566-4,False
566-5,False
566-6,False
566-7,False
566-8,False
566-9,False
567-0,False
567-1,False
567-2,False
567-3,False
567-4,False
567-5,False
567-6,False
567-7,False
567-8,False
567-9,False
568-0,False
568-1,False
568-2,False
568-3,False
568-4,False
568-5,False
568-6,False
568-7,False
568-8,False
568-9,False
569-0,False
569-1,False
569-2,False
569-3,False
569-4,False
569-5,False
569-6,False
569-7,False
569-8,False
569-9,False
570-0,False
570-1,False
570-2,False
570-3,False
570-4,False
570-5,False
570-6,False
570-7,False
570-8,False
570-9,False
571-0,False
571-1,False
571-2,False
571-3,False
571-4,False
571-5,False
571-6,False
571-7,False
571-8,False
571-9,False
572-0,False
572-1,False
572-2,False
572-3,False
572-4,False
572-5,False
572-6,False
572-7,False
572-8,False
572-9,False
573-0,False
573-1,False
573-2,False
573-3,False
573-4,False
573-5,False
573-6,False
573-7,False
573-8,False
573-9,False
574-0,False
574-1,False
574-2,False
574-3,False
574-4,False
574-5,False
574-6,False
574-7,False
574-8,False
574-9,False
575-0,False
575-1,False
575-2,False
575-3,False
575-4,False
575-5,False
575-6,False
575-7,False
575-8,False
575-9,False
576-0,False
576-1,False
576-2,False
576-3,False
576-4,False
576-5,False
576-6,False
576-7,False
576-8,False
576-9,False
577-0,False
577-0,True
577-1,False
577-2,False
577-3,False
577-4,False
577-5,False
577-6,False
577-7,False
577-8,False
577-9,False
578-0,False
578-1,False
578-2,False
578-3,False
578-4,False
578-5,False
578-6,False
578-7,False
578-8,False
578-9,False
579-0,False
579-1,False
579-2,False
579-3,False
579-4,False
579-5,False
579-6,False
579-7,False
579-8,False
579-9,False
580-0,False
580-1,False
580-2,False
580-3,False
580-4,False
580-5,False
580-6,False
580-7,False
580-8,False
580-9,False
581-0,False
581-1,False
581-2,False
581-3,False
581-4,False
581-5,False
581-6,False
581-7,False
581-8,False
581-9,False
582-0,False
582-1,False
582-2,False
582-3,False
582-4,False
582-5,False
582-6,False
582-7,False
582-8,False
582-9,False
583-0,False
583-1,False
583-2,False
583-3,False
583-4,False
583-5,False
583-6,False
583-7,False
583-8,False
583-9,False
584-0,False
584-1,False
584-2,False
584-3,False
584-4,False
584-5,False
584-6,False
584-7,False
584-8,False
584-9,False
585-0,False
585-1,False
585-2,False
585-3,False
585-4,False
585-5,False
585-6,False
585-7,False
585-8,False
585-9,False
586-0,False
586-1,False
586-2,False
586-3,False
586-4,False
586-5,False
586-6,False
586-7,False
586-8,False
586-9,False
587-0,False
587-1,False
587-2,False
587-3,False
587-4,False
587-5,False
587-6,False
587-7,False
587-8,False
587-9,False
588-0,False
588-0,True
588-1,False
588-2,False
588-3,False
588-4,False
588-5,False
588-6,False
588-7,False
588-8,False
588-9,False
589-0,False
589-1,False
589-2,False
589-3,False
589-4,False
589-5,False
589-6,False
589-7,False
589-8,False
589-9,False
590-0,False
590-1,False
590-2,False
590-3,False
590-4,False
590-5,False
590-6,False
590-7,False
590-8,False
590-9,False
591-0,False
591-1,False
591-2,False
591-3,False
591-4,False
591-5,False
591-6,False
591-7,False
591-8,False
591-9,False
592-0,False
592-1,False
592-2,False
592-3,False
592-4,False
592-5,False
592-6,False
592-7,False
592-8,False
592-9,False
593-0,False
593-1,False
593-2,False
593-3,False
593-4,False
593-5,False
593-6,False
593-7,False
593-8,False
593-9,False
594-0,False
594-1,False
594-2,False
594-3,False
594-4,False
594-5,False
594-6,False
594-7,False
594-8,False
594-9,False
595-0,False
595-1,False
595-2,False
595-3,False
595-4,False
595-5,False
595-6,False
595-7,False
595-8,False
595-9,False
596-0,False
596-1,False
596-2,False
596-3,False
596-4,False
596-5,False
596-6,False
596-7,False
596-8,False
596-9,False
597-0,False
597-1,False
597-2,False
597-3,False
597-4,False
597-5,False
597-6,False
597-7,False
597-8,False
597-9,False
598-0,False
598-1,False
598-2,False
598-3,False
598-4,False
598-5,False
598-6,False
598-7,False
598-8,False
598-9,False
599-0,False
599-0,True
599-1,False
599-2,False
599-3,False
599-4,False
599-5,False
599-6,False
599-7,False
599-8,False
599-9,False
600-0,False
600-0,True
600-1,False
600-2,False
600-3,False
600-4,False
600-5,False
600-6,False
600-7,False
600-8,False
600-9,False
601-0,False
601-0,True
601-1,False
601-2,False
601-3,False
601-4,False
601-5,False
601-6,False
601-7,False
601-8,False
601-9,False
602-0,False
602-1,False
602-2,False
602-3,False
602-4,False
602-5,False
602-6,False
602-7,False
602-8,False
602-9,False
603-0,False
603-1,False
603-2,False
603-3,False
603-4,False
603-5,False
603-6,False
603-7,False
603-8,False
603-9,False
604-0,False
604-1,False
604-2,False
604-3,False
604-4,False
604-5,False
604-6,False
604-7,False
604-8,False
604-9,False
605-0,False
605-1,False
605-2,False
605-3,False
605-4,False
605-5,False
605-6,False
605-6,True
605-7,False
605-8,False
605-9,False
606-0,False
606-1,False
606-1,True
606-2,False
606-3,False
606-4,False
606-5,False
606-6,False
606-7,False
606-8,False
606-9,False
607-0,False
607-1,False
607-2,False
607-3,False
607-4,False
607-5,False
607-6,False
607-7,False
607-8,False
607-9,False
608-0,False
608-1,False
608-2,False
608-3,False
608-4,False
608-5,False
608-6,False
608-7,False
608-8,False
608-9,False
609-0,False
609-1,False
609-2,False
609-3,False
609-4,False
609-5,False
609-6,False
609-7,False
609-8,False
609-9,False
610-0,False
610-0,True
610-1,False
610-2,False
610-3,False
610-4,False
610-5,False
610-6,False
610-7,False
610-8,False
610-9,False
611-0,False
611-0,True
611-1,False
611-2,False
611-3,False
611-4,False
611-5,False
611-6,False
611-7,False
611-8,False
611-9,False
612-0,False
612-1,False
612-2,False
612-3,False
612-4,False
612-5,False
612-6,False
612-7,False
612-8,False
612-9,False
613-0,False
613-1,False
613-2,False
613-3,False
613-4,False
613-5,False
613-6,False
613-7,False
613-8,False
613-9,False
614-0,False
614-1,False
614-2,False
614-3,False
614-4,False
614-5,False
614-6,False
614-7,False
614-8,False
614-9,False
615-0,False
615-1,False
615-2,False
615-3,False
615-4,False
615-5,False
615-6,False
615-6,True
615-7,False
615-8,False
615-9,False
616-0,False
616-1,False
616-1,True
616-2,False
616-3,False
616-4,False
616-5,False
616-6,False
616-7,False
616-8,False
616-9,False
617-0,False
617-1,False
617-2,False
617-3,False
617-4,False
617-5,False
617-6,False
617-7,False
617-8,False
617-9,False
618-0,False
618-1,False
618-2,False
618-3,False
618-4,False
618-5,False
618-6,False
618-7,False
618-8,False
618-9,False
619-0,False
619-1,False
619-2,False
619-3,False
619-4,False
619-5,False
619-6,False
619-7,False
619-8,False
619-9,False
620-0,False
620-1,False
620-2,False
620-3,False
620-4,False
620-5,False
620-6,False
620-7,False
620-8,False
620-9,False
621-0,False
621-1,False
621-2,False
621-3,False
621-4,False
621-5,False
621-6,False
621-7,False
621-8,False
621-9,False
622-0,True
622-0,False
622-1,False
622-2,False
622-3,False
622-4,False
622-5,False
622-6,False
622-7,False
622-8,False
622-9,False
623-0,False
623-1,False
623-2,False
623-3,False
623-4,False
623-5,False
623-6,False
623-7,False
623-8,False
623-9,False
624-0,False
624-1,False
624-2,False
624-3,False
624-4,False
624-5,False
624-6,False
624-7,False
624-8,False
624-9,False
625-0,False
625-1,False
625-2,False
625-3,False
625-3,True
625-4,False
625-5,False
625-6,False
625-7,False
625-8,False
625-9,False
626-0,False
626-1,False
626-2,False
626-2,True
626-3,False
626-4,False
626-5,False
626-6,False
626-7,False
626-8,False
626-9,False
627-0,False
627-1,False
627-2,False
627-3,False
627-4,False
627-5,False
627-6,False
627-7,False
627-8,False
627-9,False
628-0,False
628-1,False
628-2,False
628-3,False
628-4,False
628-5,False
628-6,False
628-7,False
628-8,False
628-9,False
629-0,False
629-1,False
629-2,False
629-3,False
629-4,False
629-5,False
629-6,False
629-7,False
629-8,False
629-9,False
630-0,False
630-1,False
630-2,False
630-3,False
630-4,False
630-5,False
630-6,False
630-7,False
630-8,False
630-9,False
631-0,False
631-1,False
631-2,False
631-3,False
631-4,False
631-5,False
631-6,False
631-7,False
631-8,False
631-9,False
632-0,False
632-1,False
632-2,False
632-3,False
632-4,False
632-5,False
632-6,False
632-7,False
632-8,False
632-9,False
633-0,False
633-0,True
633-1,False
633-2,False
633-3,False
633-4,False
633-5,False
633-6,False
633-7,False
633-8,False
633-9,False
634-0,False
634-1,False
634-2,False
634-3,False
634-4,False
634-5,False
634-5,True
634-6,False
634-7,False
634-8,False
634-9,False
635-0,False
635-1,True
635-1,False
635-2,False
635-3,False
635-4,False
635-5,False
635-6,False
635-7,False
635-8,False
635-9,False
636-0,False
636-1,False
636-2,False
636-3,False
636-4,False
636-5,False
636-6,False
636-6,True
636-7,False
636-8,False
636-9,False
637-0,False
637-1,False
637-2,False
637-3,False
637-4,False
637-5,False
637-6,False
637-7,False
637-8,False
637-9,False
638-0,False
638-1,False
638-2,False
638-3,False
638-4,False
638-5,False
638-6,False
638-7,False
638-8,False
638-9,False
639-0,False
639-1,False
639-2,False
639-3,False
639-4,False
639-5,False
639-6,False
639-7,False
639-8,False
639-9,False
640-0,False
640-1,False
640-2,False
640-3,False
640-4,False
640-5,False
640-6,False
640-7,False
640-8,False
640-9,False
641-0,False
641-1,False
641-2,False
641-3,False
641-4,False
641-5,False
641-6,False
641-7,False
641-8,False
641-9,False
642-0,False
642-1,False
642-2,False
642-3,False
642-4,False
642-5,False
642-6,False
642-7,False
642-8,False
642-9,False
643-0,False
643-1,False
643-2,False
643-3,False
643-4,False
643-5,True
643-5,False
643-6,False
643-7,False
643-8,False
643-9,False
644-0,False
644-0,True
644-1,False
644-2,False
644-3,False
644-4,False
644-5,False
644-6,False
644-7,False
644-8,False
644-9,False
645-0,False
645-1,False
645-2,False
645-3,False
645-4,False
645-5,True
645-5,False
645-6,False
645-7,False
645-8,False
645-9,False
646-0,False
646-1,False
646-2,False
646-3,False
646-4,False
646-5,False
646-6,False
646-7,False
646-8,False
646-9,False
647-0,False
647-1,False
647-2,False
647-3,False
647-4,False
647-5,False
647-6,False
647-7,False
647-8,False
647-9,False
648-0,False
648-1,False
648-2,False
648-3,False
648-4,False
